Vector size,CPU time (s),CPU JIT time(s),CUDA time(s),Numpy sum time(s),CPU JIT speed up,CUDA speed up,Numpy sum speed up
10000.0,0.0001101468333217781,0.005480573499994534,0.014751741583343877,5.897916670013122e-06,0.020097683813908883,0.007466700301077968,18.675549263318608
100000.0,2.9201499993784335e-05,0.0001352249999892289,0.0012652077500092673,3.3483916676383764e-05,0.21594749488711648,0.02308039924160316,0.8721052640290489
1000000.0,0.00026756041667871006,0.0012782545833260883,0.001860742083332904,0.000244539416655698,0.20931700161207575,0.14379231763247063,1.0941402426563596
10000000.0,0.0031170764166669565,0.013282493333330573,0.013597196416659093,0.003806444750011906,0.23467554911886054,0.22924405304963885,0.8188944333573229
100000000.0,0.0344126805833298,0.13060933708334233,0.11316043966667166,0.033303748249996566,0.26347795151407083,0.3041052216189394,1.0332975233000492
